formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Ba2Cu2.1Nd2Ti1.9O11,2,0.0105263157894736,1.0,True,Ba2Cu2.1Nd2Ti1.9O11,Ba2Cu2Nd2Ti2O11,0.0,Cuprate,True,Ba10.526Cu11.053Nd10.526Ti10O57.89473684210527,Ba-Cu-Nd-Ti-O,5,Supercon,Nd2Ba2Ti1.9Cu2.1O11,MP-mp-557043,Ba2Nd2Ti2Cu2O11,Ba-Cu-Nd-Ti-O,Ba10.526Cu10.526Nd10.526Ti10.526O57.89473684210527,P 4/m m m,tetragonal,3.937893,3.937893,16.03637,data/final/MP/cifs/Ba2Cu2.1Nd2Ti1.9O11-MP-mp-557043-synth_doped.cif,data/source/MP/raw/cifs/mp-557043.cif,mp-557043,0.0,,2014-03-21 17:50:18,6.423489915304013,10.17188/1269671,"@misc{osti_1269671,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2Nd2Ti2Cu2O11 (SG:123) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1269671"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1705848'}},0.0219658294736904,4.03119509,520.0,-141.65509819,-7.45553148368421,{'tags': ['Dineodymium dibarium dicopper dititanium oxide']},-141.65509819,-7.45553148368421,-3.0221527200877176,"['xas', 'bandstructure']",True,[75342],True,2021-05-12 10:57:19.246000,NM,19,8,mp-557043,oxide,Ba2Nd2Ti2Cu2O11,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Nd_3', 'Ti_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Nd': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",GGA,mp-557043,"['mp-908761', 'mp-924365', 'mp-923779', 'mp-557043', 'mp-1425576', 'mp-1705848', 'mp-1775561', 'mp-1604704']",7.81e-05,"{'Ba': 2.0, 'Nd': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",248.6760101077176,[],NM,False,123,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.140632663607956e-07,7.81e-05,0,7.81e-05,MP,data/source/MP/cleaned/cifs/MP-mp-557043.cif,True,,data/final/MP/graphs/Ba2Cu2.1Nd2Ti1.9O11-MP-mp-557043-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Ba2Cu2Eu2Ti2O11,1,0.0,1.0,True,Ba2Cu2Eu2Ti2O11,Ba2Cu2Eu2Ti2O11,0.0,Cuprate,True,Ba10.526Cu10.526Eu10.526Ti10.526O57.89473684210527,Ba-Cu-Eu-Ti-O,5,Supercon,Eu2Ba2Cu2Ti2O11,MP-mp-616471,Ba2Eu2Ti2Cu2O11,Ba-Cu-Eu-Ti-O,Ba10.526Cu10.526Eu10.526Ti10.526O57.89473684210527,P 4/m m m,tetragonal,3.924628,3.924628,15.95445,data/final/MP/cifs/Ba2Cu2Eu2Ti2O11-MP-mp-616471.cif,data/source/MP/raw/cifs/mp-616471.cif,mp-616471,0.0,,2013-06-09 06:23:14,6.604549826937788,10.17188/1277861,"@misc{osti_1277861,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Eu2Ba2Ti2Cu2O11 (SG:123) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1277861"",
    place = ""United States"",
    year = ""2014"",
    month = ""7"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1708566'}},0.0350715221052588,3.38495663,520.0,-149.49894028,-7.868365277894736,{'tags': ['Dieuropium dibarium dicopper dititanium oxide']},-149.49894028,-7.868365277894736,-2.853523328508772,"['xas', 'bandstructure']",True,[66812],True,2021-05-12 10:57:28.836000,FiM,19,5,mp-616471,oxide,Ba2Eu2Ti2Cu2O11,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Eu', 'Ti_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Eu': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",GGA,mp-616471,"['mp-616471', 'mp-1424193', 'mp-1708566', 'mp-1875886', 'mp-1605032']",12.1709797,"{'Ba': 2.0, 'Eu': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",245.74168580420056,[],FiM,True,123,3,"[0.0, 0.0, 6.3, 6.4, 0.0, 0.0, -0.1, -0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0495275340045378,12.1709797,4,12.1709797,MP,data/source/MP/cleaned/cifs/MP-mp-616471.cif,False,,data/final/MP/graphs/Ba2Cu2Eu2Ti2O11-MP-mp-616471.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Ba2Cu2La0.1Nb1Pr0.9O8,2,0.0142857142857142,2.0,False,Ba4Cu4La0.2Nb2Pr1.8O16,Ba4Cu4Nb2Pr2O16,0.0,Cuprate,True,Ba14.286Cu14.286La0.714Nb7.143Pr6.429O57.142857142857146,Ba-Cu-La-Nb-Pr-O,6,Supercon,La0.1Pr0.9Ba2Cu2Nb1O8,MP-mp-1228503,Ba4Pr2Nb2Cu4O16,Ba-Cu-Nb-Pr-O,Ba14.286Cu14.286Nb7.143Pr7.143O57.142857142857146,I 4/m c m,tetragonal,5.6523240008018885,5.6523240008018885,12.891359700000002,data/final/MP/cifs/Ba2Cu2La0.1Nb1Pr0.9O8-MP-mp-1228503-synth_doped.cif,data/source/MP/raw/cifs/mp-1228503.cif,mp-1228503,0.0,,2019-01-13 04:12:27.910000,6.476077285414362,,,{'GGA': {'task_id': 'mp-1681109'}},0.0,3.15488536,520.0,-197.21763621,-7.0434870075,{'tags': []},-197.21763621,-7.0434870075,-2.68589792,[],False,[],True,2021-05-12 11:00:59.151000,NM,28,4,mp-1228503,oxide,Ba2PrNb(CuO4)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Pr_3', 'Nb_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Pr': 1.0, 'Nb': 1.0, 'Cu': 2.0, 'O': 8.0}",GGA,mp-1228503,"['mp-1228503', 'mp-1347285', 'mp-1681109', 'mp-1839661']",0.4602329,"{'Ba': 4.0, 'Pr': 2.0, 'Nb': 2.0, 'Cu': 4.0, 'O': 16.0}",391.5683006987532,[],NM,False,140,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0023507158223927,0.4602329,0,0.9204658,MP,data/source/MP/cleaned/cifs/MP-mp-1228503.cif,True,,data/final/MP/graphs/Ba2Cu2La0.1Nb1Pr0.9O8-MP-mp-1228503-synth_doped.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ba2Cu2La1Nb1O8,1,0.0,2.0,False,Ba4Cu4La2Nb2O16,Ba4Cu4La2Nb2O16,0.0,Cuprate,True,Ba14.286Cu14.286La7.143Nb7.143O57.142857142857146,Ba-Cu-La-Nb-O,5,Supercon,La1Ba2Cu2Nb1O8,MP-mp-1214654,Ba4La2Nb2Cu4O16,Ba-Cu-La-Nb-O,Ba14.286Cu14.286La7.143Nb7.143O57.142857142857146,I 4/m c m,tetragonal,5.668500000741109,5.66850000074111,12.829132800000002,data/final/MP/cifs/Ba2Cu2La1Nb1O8-MP-mp-1214654.cif,data/source/MP/raw/cifs/mp-1214654.cif,mp-1214654,0.2363999999999997,,2019-01-12 16:27:40.701000,6.458764595957471,,,,0.0013355270535715,4.17004082,520.0,-197.78756134,-7.063841476428571,"{'tags': ['Ba2Cu2LaNbO8 tet2', 'high-Tc cuprate family', 'Ba2Cu2LaNbO8']}",-197.78756134,-7.063841476428571,-2.695173248928571,[],False,[],True,2021-05-12 11:00:37.845000,NM,28,3,mp-1214654,oxide,Ba2LaNb(CuO4)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'La', 'Nb_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'La': 1.0, 'Nb': 1.0, 'Cu': 2.0, 'O': 8.0}",GGA,mp-1214654,"['mp-1214654', 'mp-1345889', 'mp-1836936']",0.0012278,"{'Ba': 4.0, 'La': 2.0, 'Nb': 2.0, 'Cu': 4.0, 'O': 16.0}",391.5883825847706,[],NM,False,140,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6.2708704068063465e-06,0.0012278,0,0.0024556,MP,data/source/MP/cleaned/cifs/MP-mp-1214654.cif,False,,data/final/MP/graphs/Ba2Cu2La1Nb1O8-MP-mp-1214654.json,0,True,4/mmm,0,0,0,0,7,0,0,0,0,1,0,1.0
Ba2Cu2La2Ti2O11,1,0.0,1.0,True,Ba2Cu2La2Ti2O11,Ba2Cu2La2Ti2O11,0.0,Cuprate,True,Ba10.526Cu10.526La10.526Ti10.526O57.89473684210527,Ba-Cu-La-Ti-O,5,Supercon,La2Ba2Cu2Ti2O11,MP-mp-1214655,Ba2La2Ti2Cu2O11,Ba-Cu-La-Ti-O,Ba10.526Cu10.526La10.526Ti10.526O57.89473684210527,P 4/m m m,tetragonal,3.960973,3.960973,16.024023,data/final/MP/cifs/Ba2Cu2La2Ti2O11-MP-mp-1214655.cif,data/source/MP/raw/cifs/mp-1214655.cif,mp-1214655,0.0,,2019-01-12 16:27:43.683000,6.28324683576035,,,,0.015037209078951,5.28889849,520.0,-142.6844791,-7.50970942631579,"{'tags': ['high-Tc cuprate family', 'Ba2Cu2La2Ti2O11', 'Ba2Cu2Eu2Ti2O11']}",-142.6844791,-7.50970942631579,-3.058660779035088,[],False,[],True,2021-05-12 11:00:37.845000,NM,19,3,mp-1214655,oxide,Ba2La2Ti2Cu2O11,"{'functional': 'PBE', 'labels': ['Ba_sv', 'La', 'Ti_pv', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'La': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",GGA,mp-1214655,"['mp-1214655', 'mp-1368752', 'mp-1776995']",0.0004888,"{'Ba': 2.0, 'La': 2.0, 'Ti': 2.0, 'Cu': 2.0, 'O': 11.0}",251.40581793228893,[],NM,False,123,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.94426685913708e-06,0.0004888,0,0.0004888,MP,data/source/MP/cleaned/cifs/MP-mp-1214655.cif,False,,data/final/MP/graphs/Ba2Cu2La2Ti2O11-MP-mp-1214655.json,0,True,4/mmm,0,0,0,0,7,0,0,1,0,0,0,1.0
Ba2Cu3Er0.5Pr0.5O7,1,0.0,2.0,False,Ba4Cu6Er1Pr1O14,Ba4Cu6Er1Pr1O14,28.6,Cuprate,True,Ba15.385Cu23.077Er3.846Pr3.846O53.84615384615385,Ba-Cu-Er-Pr-O,5,Supercon,Er0.5Pr0.5Ba2Cu3O7,MP-mp-1228227,Ba4Pr1Er1Cu6O14,Ba-Cu-Er-Pr-O,Ba15.385Cu23.077Er3.846Pr3.846O53.84615384615385,P m m m,orthorhombic,3.874962,3.948902,23.915469,data/final/MP/cifs/Ba2Cu3Er0.5Pr0.5O7-MP-mp-1228227.cif,data/source/MP/raw/cifs/mp-1228227.cif,mp-1228227,0.0,,2019-01-13 03:57:53.906000,6.637342019150472,,,,0.0349924649919799,3.12836665,520.0,-157.60416115,-6.061698505769231,{'tags': []},-157.60416115,-6.061698505769231,-2.1665756071153845,[],False,[],True,2021-05-12 11:00:59.151000,NM,26,3,mp-1228227,oxide,Ba4PrEr(Cu3O7)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Pr_3', 'Er_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 4.0, 'Pr': 1.0, 'Er': 1.0, 'Cu': 6.0, 'O': 14.0}",GGA,mp-1228227,"['mp-1228227', 'mp-1340453', 'mp-1836278']",0.0001937,"{'Ba': 4.0, 'Pr': 1.0, 'Er': 1.0, 'Cu': 6.0, 'O': 14.0}",365.9508043254744,[],NM,False,47,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.293061190479701e-07,0.0001937,0,0.0001937,MP,data/source/MP/cleaned/cifs/MP-mp-1228227.cif,False,,data/final/MP/graphs/Ba2Cu3Er0.5Pr0.5O7-MP-mp-1228227.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba2Cu3Er0.7Pr0.3O7,3,0.0461538461538461,1.0,True,Ba2Cu3Er0.7Pr0.3O7,Ba2Cu3Er1O7,61.1,Cuprate,True,Ba15.385Cu23.077Er5.385Pr2.308O53.84615384615385,Ba-Cu-Er-Pr-O,5,Supercon,Er0.7Pr0.3Ba2Cu3O7,MP-mp-622110,Ba2Er1Cu3O7,Ba-Cu-Er-O,Ba15.385Cu23.077Er7.692O53.84615384615385,P m m m,orthorhombic,3.834762,3.933125,11.788769,data/final/MP/cifs/Ba2Cu3Er0.7Pr0.3O7-MP-mp-622110-synth_doped.cif,data/source/MP/raw/cifs/mp-622110.cif,mp-622110,0.0,,2014-02-15 20:42:48,6.953388209207566,10.17188/1278094,"@misc{osti_1278094,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ba2ErCu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1278094"",
    place = ""United States"",
    year = ""2016"",
    month = ""4"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1676776'}},0.0334336014102625,3.20253361,520.0,-79.04238944,-6.080183803076922,"{'tags': ['Erbium barium copper oxide (1/2/3/7)', 'Erbium dibarium tricopper heptaoxide']}",-79.04238944,-6.080183803076922,-2.1932601480769227,['bandstructure'],True,"[63405, 81176]",True,2021-05-12 10:58:51.532000,NM,13,8,mp-622110,oxide,Ba2ErCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Er_3', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Er': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-622110,"['mp-932741', 'mp-622110', 'mp-931664', 'mp-916329', 'mp-1380960', 'mp-1676776', 'mp-1835850', 'mp-1598909']",0.0002229,"{'Ba': 2.0, 'Er': 1.0, 'Cu': 3.0, 'O': 7.0}",177.80526717534096,[],NM,False,47,0,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2536186556284031e-06,0.0002229,0,0.0002229,MP,data/source/MP/cleaned/cifs/MP-mp-622110.cif,True,,data/final/MP/graphs/Ba2Cu3Er0.7Pr0.3O7-MP-mp-622110-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba2Cu3Eu0.2Pr0.8O7,3,0.0461538461538461,2.0,False,Ba4Cu6Eu0.4Pr1.6O14,Ba4Cu6Eu1Pr1O14,0.0,Cuprate,True,Ba15.385Cu23.077Eu1.538Pr6.154O53.84615384615385,Ba-Cu-Eu-Pr-O,5,Supercon,Eu0.2Pr0.8Ba2Cu3O7,MP-mp-1228601,Ba4Pr1Eu1Cu6O14,Ba-Cu-Eu-Pr-O,Ba15.385Cu23.077Eu3.846Pr3.846O53.84615384615385,C m m m,orthorhombic,3.879178,7.885327998393908,12.58992067,data/final/MP/cifs/Ba2Cu3Eu0.2Pr0.8O7-MP-mp-1228601-synth_doped.cif,data/source/MP/raw/cifs/mp-1228601.cif,mp-1228601,0.0,,2019-01-13 04:17:40.184000,6.571777011913311,,,,0.0156188576201969,3.16956422,520.0,-161.67470258,-6.218257791538462,{'tags': []},-161.67470258,-6.218257791538462,-2.1029685596153844,[],False,[],True,2021-05-12 11:00:59.151000,FM,26,3,mp-1228601,oxide,Ba4PrEu(Cu3O7)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Pr_3', 'Eu', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 4.0, 'Pr': 1.0, 'Eu': 1.0, 'Cu': 6.0, 'O': 14.0}",GGA,mp-1228601,"['mp-1228601', 'mp-1347083', 'mp-1836684']",6.3399007,"{'Ba': 4.0, 'Pr': 1.0, 'Eu': 1.0, 'Cu': 6.0, 'O': 14.0}",365.73710597766734,[],FM,True,65,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 6.3, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0173345843131025,6.3399007,1,6.3399007,MP,data/source/MP/cleaned/cifs/MP-mp-1228601.cif,True,,data/final/MP/graphs/Ba2Cu3Eu0.2Pr0.8O7-MP-mp-1228601-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ba2Cu3Eu0.8Y0.2O7,3,0.0307692307692307,1.0,True,Ba2Cu3Eu0.8Y0.2O7,Ba2Cu3Eu1O7,93.8,Cuprate,True,Ba15.385Cu23.077Eu6.154Y1.538O53.84615384615385,Ba-Cu-Eu-Y-O,5,Supercon,Y0.2Eu0.8Ba2Cu3O7,MP-mp-622211,Ba2Eu1Cu3O7,Ba-Cu-Eu-O,Ba15.385Cu23.077Eu7.692O53.84615384615385,P m m m,orthorhombic,3.854321,3.947999,11.78208,data/final/MP/cifs/Ba2Cu3Eu0.8Y0.2O7-MP-mp-622211-synth_doped.cif,data/source/MP/raw/cifs/mp-622211.cif,mp-622211,0.0,,2014-02-17 13:05:51,6.754290331341112,10.17188/1278111,"@misc{osti_1278111,
    author = ""Persson, Kristin"",
    title = ""Materials Data on EuBa2Cu3O7 (SG:47) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1278111"",
    place = ""United States"",
    year = ""2016"",
    month = ""4"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1701920'}},0.0286564909615325,3.06088418,520.0,-82.7196169,-6.363047453846154,{'tags': ['Europium dibarium tricopper heptaoxide']},-82.7196169,-6.363047453846154,-2.0357911323076925,['bandstructure'],True,[81171],True,2021-05-12 10:58:51.532000,FM,13,5,mp-622211,oxide,Ba2EuCu3O7,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Eu', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Eu': 1.0, 'Cu': 3.0, 'O': 7.0}",GGA,mp-622211,"['mp-622211', 'mp-1430326', 'mp-1701920', 'mp-1786348', 'mp-1586127']",6.0235113,"{'Ba': 2.0, 'Eu': 1.0, 'Cu': 3.0, 'O': 7.0}",179.28620830368226,[],FM,True,47,1,"[0.0, 0.0, 6.4, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0335971816069484,6.0235113,1,6.0235113,MP,data/source/MP/cleaned/cifs/MP-mp-622211.cif,True,,data/final/MP/graphs/Ba2Cu3Eu0.8Y0.2O7-MP-mp-622211-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba2Cu3Eu1O6.5,1,0.0,2.0,False,Ba4Cu6Eu2O13,Ba4Cu6Eu2O13,92.0,Cuprate,True,Ba16Cu24Eu8O52,Ba-Cu-Eu-O,4,Supercon,Eu1Ba2Cu3O6.5,MP-mp-1228334,Ba4Eu2Cu6O13,Ba-Cu-Eu-O,Ba16Cu24Eu8O52,F m m m,orthorhombic,5.542399695079225,5.54239969,12.677941949999996,data/final/MP/cifs/Ba2Cu3Eu1O6.5-MP-mp-1228334.cif,data/source/MP/raw/cifs/mp-1228334.cif,mp-1228334,0.0,,2019-01-13 04:03:33.652000,6.46221735276749,,,,0.0205340296000011,2.97616244,520.0,-159.77099583,-6.3908398332,{'tags': []},-159.77099583,-6.3908398332,-2.0609316990000006,[],False,[],True,2021-05-12 11:00:59.151000,FiM,25,3,mp-1228334,oxide,Ba4Eu2Cu6O13,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Eu', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 4.0, 'Eu': 2.0, 'Cu': 6.0, 'O': 13.0}",GGA,mp-1228334,"['mp-1228334', 'mp-1348365', 'mp-1839682']",12.0020823,"{'Ba': 4.0, 'Eu': 2.0, 'Cu': 6.0, 'O': 13.0}",370.6675970607458,[],FiM,True,69,3,"[0.0, 0.0, 0.0, 0.0, 6.3, 6.3, -0.1, -0.1, -0.1, -0.1, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0323796371605502,12.0020823,6,12.0020823,MP,data/source/MP/cleaned/cifs/MP-mp-1228334.cif,False,,data/final/MP/graphs/Ba2Cu3Eu1O6.5-MP-mp-1228334.json,0,True,mmm,0,0,0,7,0,0,0,0,0,0,1,1.0
Ba2Cu3F0.76Y1O6,3,0.0347238967928623,1.0,True,Ba2Cu3F0.76Y1O6,Ba2Cu3F1Y1O6,35.0,Cuprate,True,Ba15.674Cu23.511F5.956Y7.837O47.02194357366771,Ba-Cu-F-Y-O,5,Supercon,Y1Ba2Cu3F0.76O6,MP-mp-1214572,Ba2Y1Cu3O6F1,Ba-Cu-F-Y-O,Ba15.385Cu23.077F7.692Y7.692O46.15384615384615,P m m m,orthorhombic,3.825928,3.996006,11.979348,data/final/MP/cifs/Ba2Cu3F0.76Y1O6-MP-mp-1214572-synth_doped.cif,data/source/MP/raw/cifs/mp-1214572.cif,mp-1214572,0.0,,2019-01-12 16:23:36.117000,6.0674213586441015,,,{'GGA': {'task_id': 'mp-1742688'}},0.0994703672884611,3.46277739,520.0,-79.44286371,-6.110989516153846,"{'tags': ['Ba2Cu3YO7', 'Ba2Cu3YO6F ht', 'high-Tc cuprate family']}",-79.44286371,-6.110989516153846,-2.294275840705128,[],False,[],True,2021-05-12 11:00:35.508000,NM,13,4,mp-1214572,oxide,Ba2YCu3O6F,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Y_sv', 'Cu_pv', 'O', 'F'], 'pot_type': 'paw'}","{'Ba': 2.0, 'Y': 1.0, 'Cu': 3.0, 'O': 6.0, 'F': 1.0}",GGA,mp-1214572,"['mp-1214572', 'mp-1412673', 'mp-1742688', 'mp-1789833']",0.0338055,"{'Ba': 2.0, 'Y': 1.0, 'Cu': 3.0, 'O': 6.0, 'F': 1.0}",183.14543824077384,[],NM,False,47,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0001845828120248,0.0338055,0,0.0338055,MP,data/source/MP/cleaned/cifs/MP-mp-1214572.cif,True,,data/final/MP/graphs/Ba2Cu3F0.76Y1O6-MP-mp-1214572-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
Ba2Cu3Gd0.4Pr0.6O7,2,0.0153846153846153,2.0,False,Ba4Cu6Gd0.8Pr1.2O14,Ba4Cu6Gd1Pr1O14,0.0,Cuprate,True,Ba15.385Cu23.077Gd3.077Pr4.615O53.84615384615385,Ba-Cu-Gd-Pr-O,5,Supercon,Gd0.4Pr0.6Ba2Cu3O7,MP-mp-1228407,Ba4Pr1Gd1Cu6O14,Ba-Cu-Gd-Pr-O,Ba15.385Cu23.077Gd3.846Pr3.846O53.84615384615385,P m m m,orthorhombic,3.87425218,3.94743505,23.78525786,data/final/MP/cifs/Ba2Cu3Gd0.4Pr0.6O7-MP-mp-1228407-synth_doped.cif,data/source/MP/raw/cifs/mp-1228407.cif,mp-1228407,0.0,,2019-01-13 04:07:24.010000,6.631690218019455,,,,0.0335117883333344,3.22589413,520.0,-166.76646275,-6.4140947211538455,{'tags': []},-166.76646275,-6.4140947211538455,-2.15326399826923,[],False,[],True,2021-05-12 11:00:59.151000,FM,26,1,mp-1228407,oxide,Ba4PrGd(Cu3O7)2,"{'functional': 'PBE', 'labels': ['Ba_sv', 'Pr_3', 'Gd', 'Cu_pv', 'O'], 'pot_type': 'paw'}","{'Ba': 4.0, 'Pr': 1.0, 'Gd': 1.0, 'Cu': 6.0, 'O': 14.0}",GGA,mp-1228407,['mp-1228407'],6.9161964,"{'Ba': 4.0, 'Pr': 1.0, 'Gd': 1.0, 'Cu': 6.0, 'O': 14.0}",363.7564837421221,[],FM,True,47,1,"[-0.0, -0.0, -0.0, -0.0, -0.0, 6.9, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",0.0190132594444779,6.9161964,1,6.9161964,MP,data/source/MP/cleaned/cifs/MP-mp-1228407.cif,True,,data/final/MP/graphs/Ba2Cu3Gd0.4Pr0.6O7-MP-mp-1228407-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,1,0,0,0,1.0
